Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,frequency_score,repeat_buyer_flag,subscription_flag,satisfaction_flag,promo_dependency_score,discount_sensitivity_segment,avg_spend_per_visit,spending_velocity_score,customer_lifetime_value_score,customer_lifetime_value_proxy,value_tier,value_tier_numeric,normalized_frequency_score,customer_engagement_score,low_frequency_risk,retention_risk_score,loyalty_score_v1,normalized_clv,loyalty_score_v2,normalized_spending_velocity,normalized_avg_spend,normalized_retention_risk,loyalty_segment,cluster,customer_segment,promo_revenue
475,62,male,sweater,clothing,76,arkansas,xl,maroon,summer,2.6,yes,2-day shipping,yes,yes,15,cash,quarterly,3,1,1,0,1.0,highly promo sensitive,4.75,228,3648,3648,medium,2,0.3333333333333333,0.5666666666666667,0.6666666666666667,0.8,0.3249999999999999,0.1016920329903919,0.3401020154682058,0.3058823529411765,0.0887402675184667,0.8000000000000002,Growth,2,At-Risk Promo Customers,76
476,21,male,sneakers,footwear,66,ohio,l,magenta,summer,2.7,yes,free shipping,yes,yes,18,debit card,annually,1,1,1,0,1.0,highly promo sensitive,3.473684210526316,66,1254,1254,low,1,0.0,0.4499999999999999,1.0,0.8999999999999999,0.2125,0.0338406598078394,0.2303736426974497,0.0676470588235294,0.0627502075211986,0.9,Growth,2,At-Risk Promo Customers,66
477,21,male,scarf,accessories,90,connecticut,m,magenta,spring,3.5,yes,free shipping,yes,yes,2,debit card,fortnightly,5,0,1,0,1.0,highly promo sensitive,30.0,450,1350,1350,low,1,0.6666666666666666,0.5333333333333333,0.3333333333333333,0.7999999999999999,0.3,0.0365615168778165,0.3759337858091965,0.6323529411764706,0.6029147534438012,0.8,Growth,2,At-Risk Promo Customers,90
478,42,male,sweater,clothing,56,north dakota,m,green,summer,3.7,yes,free shipping,yes,yes,49,debit card,weekly,7,1,1,0,1.0,highly promo sensitive,1.12,392,19600,19600,premium,4,1.0,0.7999999999999999,0.0,0.6000000000000001,0.5499999999999999,0.5538077827849106,0.623244488680601,0.5470588235294118,0.014821321621082,0.6000000000000002,Loyal,1,High-Value Promo Dependent,56
479,35,male,jewelry,accessories,43,kansas,xl,turquoise,winter,3.2,yes,free shipping,yes,yes,48,venmo,annually,1,1,1,0,1.0,highly promo sensitive,0.8775510204081632,43,2107,2107,medium,2,0.0,0.4499999999999999,1.0,0.8999999999999999,0.2125,0.0580166085650313,0.2320705188801139,0.0338235294117647,0.0098842491678244,0.9,Growth,2,At-Risk Promo Customers,43
480,39,male,handbag,accessories,84,iowa,l,yellow,winter,3.3,yes,store pickup,yes,yes,43,venmo,monthly,4,1,1,0,1.0,highly promo sensitive,1.9090909090909087,336,14784,14784,premium,4,0.5,0.625,0.5,0.75,0.38125,0.4173114531077289,0.5015001850582933,0.4647058823529412,0.0308898528103958,0.7500000000000001,Loyal,1,High-Value Promo Dependent,84
481,68,male,hoodie,clothing,88,vermont,m,gray,summer,4.8,yes,standard,yes,yes,30,debit card,bi-weekly,6,1,1,1,1.0,highly promo sensitive,2.838709677419355,528,16368,16368,premium,4,0.8333333333333334,0.9416666666666668,0.1666666666666666,0.45,0.69375,0.4622055947623501,0.6820170562060383,0.7470588235294118,0.0498200014168045,0.45,Loyal,1,High-Value Promo Dependent,88
482,46,male,hat,accessories,88,wisconsin,l,peach,fall,3.2,yes,2-day shipping,yes,yes,10,paypal,fortnightly,5,1,1,0,1.0,highly promo sensitive,8.0,440,4840,4840,high,3,0.6666666666666666,0.6833333333333333,0.3333333333333333,0.7,0.4375,0.1354760082759402,0.4526126813279516,0.6176470588235294,0.1549211419444998,0.7000000000000001,Loyal,1,High-Value Promo Dependent,88
483,41,male,belt,accessories,42,connecticut,m,yellow,winter,2.5,yes,2-day shipping,yes,yes,11,venmo,annually,1,1,1,0,1.0,highly promo sensitive,3.5,42,504,504,low,1,0.0,0.4499999999999999,1.0,0.8999999999999999,0.2125,0.0125839639486438,0.2158749756173194,0.0323529411764705,0.0632860850469155,0.9,At-Risk,2,At-Risk Promo Customers,42
484,23,male,hoodie,clothing,73,oklahoma,m,white,fall,3.9,yes,store pickup,yes,yes,12,debit card,weekly,7,1,1,0,1.0,highly promo sensitive,5.615384615384615,511,6643,6643,high,3,1.0,0.7999999999999999,0.0,0.6000000000000001,0.5499999999999999,0.1865771051214466,0.5297137514983886,0.7220588235294118,0.1063623938449252,0.6000000000000002,Loyal,1,High-Value Promo Dependent,73
485,68,male,hat,accessories,73,missouri,l,lavender,summer,4.7,yes,free shipping,yes,yes,28,bank transfer,quarterly,3,1,1,1,1.0,highly promo sensitive,2.5172413793103448,219,6351,6351,high,3,0.3333333333333333,0.7666666666666667,0.6666666666666667,0.6000000000000001,0.525,0.1783011648669331,0.4342681528014658,0.2926470588235294,0.0432738312416959,0.6000000000000002,Loyal,1,High-Value Promo Dependent,73
486,48,male,shoes,footwear,44,tennessee,s,blue,spring,2.6,yes,next day air,yes,yes,36,debit card,fortnightly,5,1,1,0,1.0,highly promo sensitive,1.1891891891891893,220,8140,8140,high,3,0.6666666666666666,0.6833333333333333,0.3333333333333333,0.7,0.4375,0.2290054700564011,0.4206421105981718,0.2941176470588235,0.0162302450184262,0.7000000000000001,Loyal,1,High-Value Promo Dependent,44
487,38,male,sandals,footwear,63,new mexico,m,charcoal,fall,2.8,yes,store pickup,yes,yes,37,venmo,every 3 months,2,1,1,0,1.0,highly promo sensitive,1.6578947368421053,126,4788,4788,high,3,0.1666666666666666,0.5083333333333333,0.8333333333333334,0.8500000000000001,0.26875,0.1340022106963693,0.3022439109986312,0.1558823529411764,0.0257746582467348,0.8500000000000002,Growth,2,At-Risk Promo Customers,63
488,41,male,jacket,outerwear,68,iowa,l,red,winter,4.4,yes,store pickup,yes,yes,22,credit card,quarterly,3,1,1,1,1.0,highly promo sensitive,2.9565217391304346,204,4692,4692,high,3,0.3333333333333333,0.7666666666666667,0.6666666666666667,0.6000000000000001,0.525,0.1312813536263923,0.4133994541613941,0.2705882352941176,0.0522190491897193,0.6000000000000002,Growth,1,High-Value Promo Dependent,68
489,58,male,sweater,clothing,29,maine,l,olive,spring,4.6,yes,standard,yes,yes,32,venmo,weekly,7,1,1,1,1.0,highly promo sensitive,0.8787878787878788,203,6699,6699,high,3,1.0,1.0,0.0,0.4,0.75,0.1881642717455998,0.5096810245227246,0.2691176470588235,0.0099094357429354,0.4000000000000001,Loyal,1,High-Value Promo Dependent,29
490,49,male,socks,clothing,85,south dakota,m,green,summer,3.2,yes,standard,yes,yes,40,paypal,annually,1,1,1,0,1.0,highly promo sensitive,2.073170731707317,85,3485,3485,medium,2,0.0,0.4499999999999999,1.0,0.8999999999999999,0.2125,0.0970722444236601,0.2580929326071045,0.0955882352941176,0.034231067006218,0.9,Growth,2,At-Risk Promo Customers,85
491,57,male,sneakers,footwear,42,colorado,m,silver,winter,4.2,yes,2-day shipping,yes,yes,47,cash,monthly,4,1,1,1,1.0,highly promo sensitive,0.875,168,8064,8064,high,3,0.5,0.8250000000000001,0.5,0.55,0.58125,0.2268514582093359,0.4554274221379735,0.2176470588235294,0.009832301856658,0.5500000000000002,Loyal,1,High-Value Promo Dependent,42
492,49,male,coat,outerwear,69,vermont,m,silver,summer,3.8,yes,2-day shipping,yes,yes,24,credit card,bi-weekly,6,1,1,0,1.0,highly promo sensitive,2.76,414,10350,10350,premium,4,0.8333333333333334,0.7416666666666667,0.1666666666666666,0.65,0.49375,0.2916418671881642,0.5187903397903673,0.5794117647058824,0.0482172090237572,0.6500000000000001,Loyal,1,High-Value Promo Dependent,69
493,50,male,shirt,clothing,62,michigan,m,black,fall,3.9,yes,standard,yes,yes,11,debit card,weekly,7,1,1,0,1.0,highly promo sensitive,5.166666666666667,434,5208,5208,high,3,1.0,0.7999999999999999,0.0,0.6000000000000001,0.5499999999999999,0.1459059603775189,0.4928317920144844,0.6088235294117647,0.0972249950089838,0.6000000000000002,Loyal,1,High-Value Promo Dependent,62
494,28,male,backpack,accessories,48,nevada,xl,red,summer,4.7,yes,store pickup,yes,yes,19,cash,bi-weekly,6,1,1,1,1.0,highly promo sensitive,2.4,288,5760,5760,high,3,0.8333333333333334,0.9416666666666668,0.1666666666666666,0.45,0.69375,0.1615508885298869,0.5061996737305584,0.3941176470588235,0.0408864044719504,0.45,Loyal,1,High-Value Promo Dependent,48
495,38,male,boots,footwear,68,indiana,m,indigo,winter,4.5,yes,express,yes,yes,42,debit card,weekly,7,1,1,1,1.0,highly promo sensitive,1.5813953488372092,476,20468,20468,premium,4,1.0,1.0,0.0,0.4,0.75,0.5784088654592864,0.7265607499695736,0.6705882352941176,0.0242168747417439,0.4000000000000001,Loyal,1,High-Value Promo Dependent,68
496,33,male,handbag,accessories,36,michigan,xl,cyan,fall,3.3,yes,free shipping,yes,yes,6,debit card,fortnightly,5,0,1,0,1.0,highly promo sensitive,5.142857142857143,180,1260,1260,low,1,0.6666666666666666,0.5333333333333333,0.3333333333333333,0.7999999999999999,0.3,0.034010713374713,0.295629239877228,0.2352941176470588,0.0967401534380971,0.8,Growth,2,At-Risk Promo Customers,36
497,30,male,dress,clothing,63,california,s,maroon,fall,3.3,yes,express,yes,yes,31,venmo,fortnightly,5,1,1,0,1.0,highly promo sensitive,1.96875,315,10080,10080,premium,4,0.6666666666666666,0.6833333333333333,0.3333333333333333,0.7,0.4375,0.2839894566788538,0.4678276823866185,0.4338235294117647,0.0321047115192653,0.7000000000000001,Loyal,1,High-Value Promo Dependent,63
498,43,male,sneakers,footwear,39,oklahoma,s,silver,winter,4.6,yes,free shipping,yes,yes,31,cash,weekly,7,1,1,1,1.0,highly promo sensitive,1.21875,273,8736,8736,high,3,1.0,1.0,0.0,0.4,0.75,0.2458974576991752,0.5504758749005936,0.3720588235294118,0.0168322020363346,0.4000000000000001,Loyal,1,High-Value Promo Dependent,39
499,43,male,boots,footwear,78,iowa,m,lavender,spring,3.6,yes,free shipping,yes,yes,27,bank transfer,monthly,4,1,1,0,1.0,highly promo sensitive,2.7857142857142856,312,8736,8736,high,3,0.5,0.625,0.5,0.75,0.38125,0.2458974576991752,0.4344464631358877,0.4294117647058823,0.0487408379203148,0.7500000000000001,Loyal,1,High-Value Promo Dependent,78
500,36,male,shoes,footwear,99,rhode island,l,silver,winter,4.8,yes,express,yes,yes,24,paypal,monthly,4,1,1,1,1.0,highly promo sensitive,3.96,396,9900,9900,premium,4,0.5,0.8250000000000001,0.5,0.55,0.58125,0.2788878496726469,0.5406989826795441,0.5529411764705883,0.0726532241964463,0.5500000000000002,Loyal,1,High-Value Promo Dependent,99
501,36,male,t-shirt,clothing,31,washington,l,purple,fall,4.8,yes,next day air,yes,yes,35,venmo,every 3 months,2,1,1,1,1.0,highly promo sensitive,0.8611111111111112,62,2232,2232,medium,2,0.1666666666666666,0.7083333333333334,0.8333333333333334,0.65,0.46875,0.0615593912082305,0.3280653947660179,0.0617647058823529,0.0095494776069741,0.6500000000000001,Growth,2,At-Risk Promo Customers,31
502,64,male,boots,footwear,45,florida,m,cyan,spring,2.9,yes,next day air,yes,yes,21,venmo,annually,1,1,1,0,1.0,highly promo sensitive,2.0454545454545454,45,990,990,low,1,0.0,0.4499999999999999,1.0,0.8999999999999999,0.2125,0.0263583028654026,0.2215783471793614,0.0367647058823529,0.0336666727163832,0.9,Growth,2,At-Risk Promo Customers,45
503,59,male,pants,clothing,30,south carolina,s,cyan,fall,2.8,yes,express,yes,yes,8,paypal,fortnightly,5,1,1,0,1.0,highly promo sensitive,3.333333333333333,150,1350,1350,low,1,0.6666666666666666,0.6833333333333333,0.3333333333333333,0.7,0.4375,0.0365615168778165,0.3326984916915495,0.1911764705882352,0.0598921940507087,0.7000000000000001,Growth,1,High-Value Promo Dependent,30
504,55,male,shoes,footwear,24,west virginia,m,lavender,summer,3.2,yes,next day air,yes,yes,26,bank transfer,quarterly,3,1,1,0,1.0,highly promo sensitive,0.8888888888888888,72,1944,1944,medium,2,0.3333333333333333,0.5666666666666667,0.6666666666666667,0.8,0.3249999999999999,0.0533968199982994,0.2773163379797969,0.0764705882352941,0.0101151261063419,0.8000000000000002,Growth,2,At-Risk Promo Customers,24
505,42,male,shoes,footwear,22,missouri,m,maroon,winter,3.9,yes,free shipping,yes,yes,26,paypal,annually,1,1,1,0,1.0,highly promo sensitive,0.8148148148148148,22,594,594,low,1,0.0,0.4499999999999999,1.0,0.8999999999999999,0.2125,0.0151347674517473,0.2108854039022292,0.0029411764705882,0.0086067301080277,0.9,At-Risk,2,At-Risk Promo Customers,22
506,61,male,t-shirt,clothing,63,maine,l,gray,spring,4.3,yes,express,yes,yes,9,cash,bi-weekly,6,1,1,1,1.0,highly promo sensitive,6.3,378,3780,3780,medium,2,0.8333333333333334,0.9416666666666668,0.1666666666666666,0.45,0.69375,0.1054332114616104,0.5130290749919558,0.5264705882352941,0.1203034537831902,0.45,Loyal,1,High-Value Promo Dependent,63
507,28,male,scarf,accessories,40,georgia,m,olive,fall,2.7,yes,2-day shipping,yes,yes,48,debit card,annually,1,1,1,0,1.0,highly promo sensitive,0.8163265306122449,40,1960,1960,medium,2,0.0,0.4499999999999999,1.0,0.8999999999999999,0.2125,0.0538502961766289,0.2297299566029966,0.0294117647058823,0.0086375136998301,0.9,Growth,2,At-Risk Promo Customers,40
508,65,male,shorts,clothing,20,maine,m,magenta,spring,5.0,yes,store pickup,yes,yes,33,debit card,fortnightly,5,1,1,1,1.0,highly promo sensitive,0.5882352941176471,100,3400,3400,medium,2,0.6666666666666666,0.8833333333333334,0.3333333333333333,0.5,0.6375,0.0946631522262846,0.4083281817105721,0.1176470588235294,0.0039928129367139,0.5000000000000001,Growth,1,High-Value Promo Dependent,20
509,27,male,jewelry,accessories,20,illinois,s,yellow,winter,3.7,yes,store pickup,yes,yes,31,paypal,quarterly,3,1,1,0,1.0,highly promo sensitive,0.625,60,1920,1920,medium,2,0.3333333333333333,0.5666666666666667,0.6666666666666667,0.8,0.3249999999999999,0.0527166057308052,0.2735488512214681,0.0588235294117647,0.0047414653623477,0.8000000000000002,Growth,2,At-Risk Promo Customers,20
510,41,male,t-shirt,clothing,80,delaware,l,cyan,summer,3.9,yes,free shipping,yes,yes,17,debit card,weekly,7,1,1,0,1.0,highly promo sensitive,4.444444444444445,560,10080,10080,premium,4,1.0,0.7999999999999999,0.0,0.6000000000000001,0.5499999999999999,0.2839894566788538,0.5782198392493635,0.7941176470588235,0.0825181340254209,0.6000000000000002,Loyal,1,High-Value Promo Dependent,80
511,21,male,shirt,clothing,87,west virginia,m,teal,fall,3.9,yes,2-day shipping,yes,yes,22,venmo,annually,1,1,1,0,1.0,highly promo sensitive,3.782608695652174,87,2001,2001,medium,2,0.0,0.4499999999999999,1.0,0.8999999999999999,0.2125,0.0550123288835983,0.2439601974622005,0.0985294117647058,0.0690409436926575,0.9,Growth,2,At-Risk Promo Customers,87
512,61,male,shirt,clothing,46,hawaii,l,yellow,fall,3.1,yes,free shipping,yes,yes,8,paypal,annually,1,1,1,0,1.0,highly promo sensitive,5.111111111111111,46,414,414,low,1,0.0,0.4499999999999999,1.0,0.8999999999999999,0.2125,0.0100331604455403,0.2161586649794685,0.038235294117647,0.0960936980102482,0.9,At-Risk,2,At-Risk Promo Customers,46
513,19,male,gloves,accessories,49,new york,l,peach,winter,3.8,yes,next day air,yes,yes,2,bank transfer,monthly,4,0,1,0,1.0,highly promo sensitive,16.333333333333332,196,588,588,low,1,0.5,0.475,0.5,0.85,0.24375,0.0149647138848737,0.2745023557420587,0.2588235294117647,0.3246156917548412,0.8500000000000001,Growth,2,At-Risk Promo Customers,49
514,22,male,scarf,accessories,65,new mexico,m,peach,fall,3.6,yes,store pickup,yes,yes,45,venmo,annually,1,1,1,0,1.0,highly promo sensitive,1.4130434782608696,65,2990,2990,medium,2,0.0,0.4499999999999999,1.0,0.8999999999999999,0.2125,0.0830428251565909,0.2473002829224539,0.0661764705882353,0.0207886673552822,0.9,Growth,2,At-Risk Promo Customers,65
515,64,male,skirt,clothing,62,indiana,s,olive,winter,4.3,yes,standard,yes,yes,47,paypal,quarterly,3,1,1,1,1.0,highly promo sensitive,1.2916666666666667,186,8928,8928,premium,4,0.3333333333333333,0.7666666666666667,0.6666666666666667,0.6000000000000001,0.525,0.2513391718391293,0.4501255728887933,0.2441176470588235,0.018317029347175,0.6000000000000002,Loyal,1,High-Value Promo Dependent,62
516,28,male,hat,accessories,67,kentucky,l,charcoal,spring,4.5,yes,next day air,yes,yes,7,cash,monthly,4,1,1,1,1.0,highly promo sensitive,8.375,268,2144,2144,medium,2,0.5,0.8250000000000001,0.5,0.55,0.58125,0.0590652722274183,0.4261140217501846,0.3647058823529411,0.1625573966859652,0.5500000000000002,Loyal,1,High-Value Promo Dependent,67
517,34,male,hoodie,clothing,41,west virginia,l,indigo,fall,2.8,yes,2-day shipping,yes,yes,19,debit card,bi-weekly,6,1,1,0,1.0,highly promo sensitive,2.05,246,4920,4920,high,3,0.8333333333333334,0.7416666666666667,0.1666666666666666,0.65,0.49375,0.1377433891675878,0.4155141077772831,0.3323529411764706,0.0337592333799161,0.6500000000000001,Growth,1,High-Value Promo Dependent,41
518,61,male,boots,footwear,49,north dakota,l,silver,fall,2.7,yes,free shipping,yes,yes,44,cash,every 3 months,2,1,1,0,1.0,highly promo sensitive,1.0888888888888888,98,4410,4410,high,3,0.1666666666666666,0.5083333333333333,0.8333333333333334,0.8500000000000001,0.26875,0.1232888359833347,0.290258935731422,0.1147058823529411,0.0141877953017901,0.8500000000000002,Growth,2,At-Risk Promo Customers,49
519,24,male,blouse,clothing,100,oregon,m,beige,fall,2.9,yes,next day air,yes,yes,16,venmo,every 3 months,2,1,1,0,1.0,highly promo sensitive,5.882352941176471,200,3400,3400,medium,2,0.1666666666666666,0.5083333333333333,0.8333333333333334,0.8500000000000001,0.26875,0.0946631522262846,0.3102399464164544,0.2647058823529412,0.1117987622279896,0.8500000000000002,Growth,2,At-Risk Promo Customers,100
520,19,male,belt,accessories,54,minnesota,l,blue,summer,4.4,yes,2-day shipping,yes,yes,17,bank transfer,quarterly,3,1,1,1,1.0,highly promo sensitive,3.0,162,2916,2916,medium,2,0.3333333333333333,0.7666666666666667,0.6666666666666667,0.6000000000000001,0.525,0.080945497831817,0.3834289634568222,0.2088235294117647,0.053104412058295,0.6000000000000002,Growth,2,At-Risk Promo Customers,54
521,51,male,sunglasses,accessories,84,south carolina,m,white,spring,3.9,yes,free shipping,yes,yes,20,debit card,quarterly,3,1,1,0,1.0,highly promo sensitive,4.0,252,5292,5292,high,3,0.3333333333333333,0.5666666666666667,0.6666666666666667,0.8,0.3249999999999999,0.1482867103137488,0.3634689760607924,0.3411764705882353,0.073467758035536,0.8000000000000002,Growth,2,At-Risk Promo Customers,84
522,36,male,shorts,clothing,41,vermont,l,gold,winter,3.5,yes,standard,yes,yes,50,bank transfer,annually,1,1,1,0,1.0,highly promo sensitive,0.803921568627451,41,2091,2091,medium,2,0.0,0.4499999999999999,1.0,0.8999999999999999,0.2125,0.0575631323867018,0.2313235669235809,0.0308823529411764,0.0083849071670992,0.9,Growth,2,At-Risk Promo Customers,41
523,65,male,gloves,accessories,88,minnesota,m,blue,spring,2.5,yes,store pickup,yes,yes,37,cash,quarterly,3,1,1,0,1.0,highly promo sensitive,2.3157894736842106,264,10032,10032,premium,4,0.3333333333333333,0.5666666666666667,0.6666666666666667,0.8,0.3249999999999999,0.2826290281438653,0.4140181990660391,0.3588235294117647,0.0391715963896565,0.8000000000000002,Growth,2,At-Risk Promo Customers,88
524,46,male,sandals,footwear,40,delaware,m,orange,spring,4.9,yes,express,yes,yes,5,paypal,quarterly,3,0,1,1,1.0,highly promo sensitive,6.666666666666667,120,720,720,low,1,0.3333333333333333,0.6166666666666667,0.6666666666666667,0.7000000000000001,0.3874999999999999,0.0187058923560921,0.304292160363848,0.1470588235294117,0.1277700139748452,0.7000000000000002,Growth,2,At-Risk Promo Customers,40
525,59,male,shirt,clothing,39,pennsylvania,m,gold,summer,4.8,yes,free shipping,yes,yes,44,paypal,annually,1,1,1,1,1.0,highly promo sensitive,0.8666666666666667,39,1755,1755,low,1,0.0,0.65,1.0,0.7,0.4125,0.0480401326417821,0.2974022817187414,0.0279411764705882,0.0096626073068476,0.7000000000000001,Growth,2,At-Risk Promo Customers,39
526,51,male,coat,outerwear,37,iowa,m,cyan,spring,3.2,yes,next day air,yes,yes,41,debit card,monthly,4,1,1,0,1.0,highly promo sensitive,0.8809523809523809,148,6216,6216,high,3,0.5,0.625,0.5,0.75,0.38125,0.1744749596122778,0.3612132946878267,0.188235294117647,0.0099535122493796,0.7500000000000001,Growth,2,At-Risk Promo Customers,37
527,51,male,pants,clothing,52,new jersey,s,red,winter,4.9,yes,standard,yes,yes,19,cash,monthly,4,1,1,1,1.0,highly promo sensitive,2.6,208,4160,4160,medium,2,0.5,0.8250000000000001,0.5,0.55,0.58125,0.1162032706969362,0.4284652623909865,0.2764705882352941,0.0449590736673986,0.5500000000000002,Loyal,1,High-Value Promo Dependent,52
